 ,Initials,Lake,Fish_ID,Voucher,Mass,Length,Spines,Fin,Fibrosis,Sex,Repro_State,Gut,Liver,Schisto_Free,Schisto_cyst,Eust,Notes,Page number 
8/11/23,CHP,comida,102,X,1.83,53.48,Y,Y,N,M,3,Y,,0,0,0,GCP,
8/14/23,GAC,dugout,11,1,1.66,54.18,Y,Y,N,F,3,Y,,0,0,0,glochidia,
8/14/23,GAC,dugout,12,2,1.29,47,Y,Y,N,M,2,Y,,0,0,0,,
8/14/23,GAC,dugout,13,3,1.11,44.68,Y,Y,N,M,3,Y,,0,0,0,,
8/14/23,GAC,dugout,14,4,1.6,51.85,Y,Y,Y,M,3,Y,,0,0,0,glochidia,
8/14/23,GAC,dugout,15,5,1.26,48.25,Y,Y,N,M,3,Y,,0,0,0,glochidia,
8/14/23,GAC,dugout,16,6,1.25,46.29,Y,Y,N,M,3,Y,,0,0,0,,
8/14/23,GAC,dugout,17,7,1.54,51.55,Y,Y,Y,F,3,Y,,0,0,0,glochidia,
8/14/23,GAC,dugout,18,8,0.34,32.41,Y,Y,N,F,1,Y,,0,0,0,fry?,
8/14/23,GAC,dugout,19,9,1.64,52.7,Y,Y,N,F,3,Y,,0,0,0,,
8/14/23,GAC,dugout,20,10,0.37,33.38,Y,Y,N,F,1,Y,,0,0,0,,
8/14/23,GAC,dugout,21,11,1.15,47.82,Y,Y,N,F,3,Y,,0,0,0,,
8/14/23,GAC,dugout,22,12,1.5,47.88,Y,Y,N,F,3,Y,,0,0,0,,
8/14/23,GAC,dugout,23,13,1.31,47.19,Y,Y,N,M,3,Y,,0,0,0,,
8/14/23,GAC,dugout,24,14,1.5,57.72,Y,Y,N,F,3,Y,,0,0,0,,
8/14/23,GAC,dugout,25,15,1.51,37.07,Y,Y,N,F,1,Y,,0,0,0,,
8/14/23,GAC,dugout,26,16,0.39,32.92,Y,Y,Y,?,1,Y,,0,0,0,,
8/14/23,SHD,dugout,27,17,1.83,51.79,Y,Y,N,M,3,Y,,0,0,0,,
8/14/23,SHD,dugout,28,18,0.46,35.08,Y,Y,Y,?,?,Y,,0,0,0,,
8/14/23,SHD,dugout,29,19,0.57,38.47,Y,Y,N,F,1,Y,,0,0,0,,
8/14/23,SHD,dugout,30,20,1,44.83,Y,Y,N,F,3,Y,,0,0,0,,
8/14/23,SHD,dugout,31,21,1.93,52.12,Y,Y,N,M,2,Y,,0,0,1,,
8/14/23,SHD,dugout,32,22,1.31,48.21,Y,Y,N,M,1,Y,,0,0,0,glochidia,
8/14/23,SHD,dugout,33,23,1.15,45.39,Y,Y,N,M,2,Y,,0,0,0,,
8/14/23,SHD,dugout,34,24,1.4,47.72,Y,Y,N,M,3,Y,,0,0,0,,
8/14/23,SHD,dugout,35,25,1.32,47.98,Y,Y,N,F,1,Y,,0,0,0,,
8/14/23,SHD,dugout,36,26,0.38,34.99,Y,Y,Y,?,1,Y,,0,0,0,,
8/14/23,SHD,dugout,37,27,1.27,47.53,Y,Y,N,M,2,Y,,0,0,0,,
8/14/23,SHD,dugout,38,28,1.75,56.17,Y,Y,N,M,2,Y,,0,0,0,glochidia,
8/14/23,SHD,dugout,39,29,0.39,32.89,Y,Y,N,M,1,Y,,0,0,0,,
8/14/23,SHD,dugout,40,30,0.49,36.5,Y,Y,N,M,1,Y,,0,0,0,,
8/14/23,SHD,dugout,41,31,1.16,48.63,Y,Y,Y,F,3,Y,,0,0,0,,
8/14/23,SHD,dugout,42,32,1,45.41,Y,Y,N,M,3,Y,,0,0,0,,
8/14/23,GAC,dugout,43,33,1.66,54.29,Y,Y,Y,F,3,Y,,0,0,0,,
8/15/03,CHP,echo,20,1,3.04,63.43,Y,Y,N,M,3,Y,,1,0,0,Glochidia,
8/15/03,CHP,echo,21,2,1.2,49.43,Y,Y,N,F,2,Y,,0,0,0,Glochidia,
8/15/03,CHP,echo,22,3,1.93,57.82,Y,Y,Y,M,2,Y,,0,0,0,Glochidia,
8/15/03,CHP,echo,23,4,1.34,49.97,Y,Y,N,M,2,Y,,0,0,0,Glochidia,
8/15/03,CHP,echo,24,5,1.69,52.31,Y,Y,N,M,3,Y,,0,0,0,,
8/15/03,CHP,echo,25,6,1.58,52.57,Y,Y,Y,M,1,Y,,1,0,0,Glochidia,
8/15/03,CHP,echo,26,7,1,46.87,Y,Y,Y,M,1,Y,,0,0,0,,
8/15/03,CHP,echo,27,8,1.21,49.7,Y,Y,N,F,2,Y,,0,0,0,,
8/15/03,CHP,echo,28,9,2.45,61.66,Y,Y,N,M,2,Y,,0,0,5,,
8/15/03,CHP,echo,29,10,1.46,51.57,Y,Y,N,M,3,Y,,0,0,0,Glochidia,
8/15/03,CHP,echo,30,11,0.76,42.66,Y,Y,N,M,1,Y,,0,0,0,Glochidia,
8/15/03,CHP,echo,31,12,1.28,50.19,Y,Y,N,M,2,Y,,0,0,0,Glochidia,
8/15/03,CHP,echo,32,13,1.14,48.94,Y,Y,N,M,2,Y,,0,0,0,Glochidia,
8/15/03,CHP,echo,33,14,0.76,44.97,Y,Y,N,F,1,Y,,0,0,0,,
8/15/03,CHP,echo,34,15,0.68,41.86,Y,Y,N,?,1,Y,,1,0,0,,
8/15/03,CHP,echo,35,16,0.86,44.49,Y,Y,N,F,2,Y,,0,0,0,,
8/15/03,GAC,echo,36,17,1.18,49.3,Y,Y,N,M,2,Y,,0,0,0,,
8/15/03,GAC,echo,37,18,1.52,51.68,Y,Y,N,M,3,Y,,0,0,0,,
8/15/03,GAC,echo,38,19,2.87,65.83,Y,Y,N,F,3,Y,,0,2,0,Worms too small to save,
8/15/03,GAC,echo,39,20,1.26,48.66,Y,Y,N,M,3,Y,,0,0,0,Glochidia,
8/15/03,GAC,echo,40,21,2.15,58.57,Y,Y,N,M,3,Y,,0,0,0,Glochidia,
8/15/03,GAC,echo,41,22,1.61,52.7,Y,Y,N,M,3,Y,,0,0,0,Glochidia,
8/15/03,GAC,echo,42,23,2.96,66.65,Y,Y,N,M,3,Y,,0,0,0,Glochidia,
8/15/03,GAC,echo,43,24,1.77,56.82,Y,Y,N,M,3,Y,,2,0,0,,
8/15/03,GAC,echo,44,25,1.67,52.33,Y,Y,N,M,3,Y,,0,0,0,,
8/15/03,GAC,echo,45,26,1,48.53,Y,Y,N,M,2,Y,,0,0,0,,
8/15/03,GAC,echo,46,27,1.95,61.15,Y,Y,N,F,2,Y,,0,0,0,Glochidia,
8/15/03,GAC,echo,47,28,1.85,54.59,Y,Y,N,M,3,Y,,0,0,0,Glochidia,
8/15/03,GAC,echo,48,29,1.1,49.32,Y,Y,N,F,3,Y,,0,0,0,Glochidia,
8/15/03,GAC,echo,49,30,1.39,48.89,Y,Y,N,F,3,Y,,0,0,0,,
8/15/03,GAC,echo,50,X,0.96,43.38,Y,Y,N,M,1,Y,,3,10,0,"1 worm cut in half, Glochidia",
8/15/03,GAC,echo,51,X,0.78,42.07,Y,Y,N,M,1,Y,,1,0,0,Bulging eyeball with white clumps in it and glugia,
8/15/03,CHP,echo,52,X,0.94,46.33,Y,Y,N,F,2,Y,,0,0,0,Glochidia,
8/15/03,CHP,echo,53,X,1.31,47.73,Y,Y,N,M,2,Y,,0,0,1,Glochidia,
8/15/03,CHP,echo,54,X,1,48.07,Y,Y,N,M,1,Y,,0,0,0,glochidia and glugia,
8/15/03,CHP,echo,55,X,1.21,50.39,Y,Y,N,F,3,Y,,1,0,2,Eusts in four parts,
8/15/03,CHP,echo,56,X,2.11,60.41,Y,Y,N,M,3,Y,,0,0,0,Glochidia,
8/15/03,CHP,echo,57,X,1.26,46.39,Y,Y,N,F,3,Y,,2,0,0,glochidia and glugia,
8/15/03,CHP,echo,58,X,1.3,49.11,Y,Y,N,M,3,Y,,0,0,0,Glochidia and glugia,
8/15/03,CHP,echo,59,X,1.39,49.35,Y,Y,N,M,3,Y,,0,0,0,Glochidia,
8/15/03,CHP,echo,60,X,0.96,46.37,Y,Y,N,F,1,Y,,1,0,0,Glochidia,
8/15/03,CHP,echo,61,X,1.2,48.3,Y,Y,N,F,3,Y,,0,0,0,Glochidia,
8/15/03,CHP,echo,62,X,1,48.56,Y,Y,N,F,2,Y,,0,0,0,Glochidia,
8/15/03,CHP,echo,63,X,0.61,39.9,Y,Y,N,?,1,Y,,0,1,0,,
8/15/03,CHP,echo,64,X,1.54,52.79,Y,Y,N,M,3,Y,,0,0,0,Glochidia apatemon,
8/15/03,CHP,echo,65,X,2.28,61.94,Y,Y,N,M,2,Y,,0,0,0,Glochidia,
8/15/03,GAC,echo,66,X,1.54,52.45,Y,Y,N,M,3,Y,,0,0,0,,
8/15/03,GAC,echo,67,X,0.68,39.25,Y,Y,N,F,1,Y,,2,0,0,,
8/15/03,GAC,echo,68,X,1.09,48.72,Y,Y,N,F,1,Y,,1,0,0,,
8/15/03,GAC,echo,69,X,1,45.92,Y,Y,N,F,3,Y,,0,0,0,Glochidia,
8/15/03,GAC,echo,70,X,1.32,49.15,Y,Y,N,M,3,Y,,0,0,0,Glochidia,
8/15/03,GAC,echo,71,X,0.81,46.35,Y,Y,N,F,3,Y,,0,0,0,Glochidia,
8/15/03,GAC,echo,72,X,2.87,65.4,Y,Y,N,F,3,Y,,0,0,0,Glochidia,
8/15/03,GAC,echo,73,X,1.46,51.36,Y,Y,N,M,3,Y,,0,0,0,,
8/15/03,GAC,echo,74,X,1.05,47.71,Y,Y,N,F,3,Y,,0,0,0,Glochidia,
8/15/03,GAC,echo,75,X,1.54,51,Y,Y,N,F,2,Y,,1,0,0,Glochidia and glugia,
8/15/03,GAC,echo,76,X,0.95,48.18,Y,Y,N,F,3,Y,,0,0,0,Glochidia,
8/15/03,GAC,echo,77,X,2.31,58.63,Y,Y,N,M,2,Y,,0,0,0,Glochidia and glugia,
8/15/03,GAC,echo,78,X,1.35,51.27,Y,Y,N,M,3,Y,,0,0,0,,
8/15/03,GAC,echo,79,X,0.84,44.53,Y,Y,N,F,1,Y,,0,0,0,,
8/15/03,GAC,echo,80,X,2.19,58.21,Y,Y,Y,M,2,Y,,0,0,0,Glugia,
8/15/03,GAC,echo,81,X,0.9,46.15,Y,Y,N,F,3,Y,,0,0,0,Glochidia,
8/15/03,GAC,echo,82,X,0.82,46.26,Y,Y,N,F,2,Y,,0,0,0,,
8/15/03,GAC,echo,83,X,0.94,45.16,Y,Y,N,M,2,Y,,1,0,0,Glochidia,
8/15/03,CHP,echo,84,X,2.21,56.68,Y,Y,N,M,2,Y,,0,0,0,glugia,
8/15/03,CHP,echo,85,X,1.84,59.48,Y,Y,N,F,3,Y,,0,0,0,Glochidia,
8/15/03,CHP,echo,86,X,0.68,42.92,Y,Y,N,F,1,Y,,1,0,0,Glochidia,
8/15/03,CHP,echo,87,X,0.96,43.34,Y,Y,N,F,3,Y,,0,0,0,Glochidia,
8/15/03,CHP,echo,88,X,1.75,52.81,Y,Y,N,M,3,Y,,1,0,0,,
8/15/03,CHP,echo,89,X,0.68,42.48,Y,Y,N,?,1,Y,,0,0,0,Glochidia,
8/15/03,CHP,echo,90,X,0.85,45.7,Y,Y,N,F,1,Y,,1,0,0,Glochidia and glugia,
8/15/03,CHP,echo,91,X,0.8,40.18,Y,Y,Y,F,1,Y,,1,2,0,,
8/15/03,CHP,echo,92,X,0.75,45.67,Y,Y,N,M,2,Y,,0,0,0,Glochidia,
8/15/03,CHP,echo,93,X,0.75,44.74,Y,Y,N,F,1,Y,,0,0,0,glugia,
8/15/03,CHP,echo,94,X,1.34,55.29,Y,Y,N,F,2,Y,,1,0,0,Glochidia,
8/15/03,CHP,echo,95,X,0.88,43.47,Y,Y,Y,F,1,Y,,2,1,0,,
8/15/03,CHP,echo,96,X,1.33,50.53,Y,Y,N,M,3,Y,,0,0,0,Glochidia,
8/15/03,CHP,echo,97,X,0.81,41.99,Y,Y,Y,F,1,Y,,2,6,0,"only kepy two incysted, glugia",
8/15/03,CHP,echo,98,X,1.43,50.61,Y,Y,N,M,3,Y,,0,0,0,Glochidia,
8/15/03,CHP,echo,99,X,1.2,47.17,Y,Y,N,M,3,Y,,0,0,0,Glochidia,
8/15/03,GAC,echo,100,X,1.11,48.16,Y,Y,N,M,2,Y,,2,0,0,,
8/15/03,GAC,echo,101,X,0.83,47.81,Y,Y,N,F,3,Y,,0,0,0,Glochidia,
8/15/03,GAC,echo,102,X,0.83,45.03,Y,Y,N,M,2,Y,,0,0,2,Glochidia,
8/15/03,GAC,echo,103,X,1.41,43.04,Y,Y,N,M,3,Y,,0,0,0,Glochidia,
8/15/03,GAC,echo,104,X,0.78,45.32,Y,Y,N,F,1,Y,,1,0,0,Glochidia,
8/15/03,GAC,echo,105,X,0.75,44.31,Y,Y,N,F,1,Y,,0,0,0,Glochidia,
8/15/03,GAC,echo,106,X,0.79,43.3,Y,Y,N,M,2,Y,,0,0,0,,
8/15/03,GAC,echo,107,X,0.54,39.27,Y,Y,N,F,1,Y,,0,0,1,,
8/15/03,GAC,echo,108,X,0.64,43.52,Y,Y,N,F,2,Y,,0,0,0,Glochidia,
8/15/03,GAC,echo,109,X,2.41,61.88,Y,Y,N,M,3,Y,,1,0,1,,
8/15/03,GAC,echo,110,X,0.86,45.07,Y,Y,N,F,1,Y,,0,0,1,,
8/15/03,GAC,echo,111,X,0.94,43.98,Y,Y,N,M,1,Y,,2,1,0,,
8/15/03,GAC,echo,112,X,1.05,47.22,Y,Y,N,M,2,Y,,0,0,0,,
8/15/03,GAC,echo,113,X,0.79,41.81,Y,Y,N,M,1,Y,,1,0,0,Liver full of unknown white blobs,
8/15/03,GAC,echo,114,X,1.52,51.45,Y,Y,Y,M,3,Y,,0,1,0,Worm too small to keep,
8/15/03,GAC,echo,115,X,2.11,60.55,Y,Y,N,M,3,Y,,0,0,0,Glochidia,
8/15/03,CHP,echo,116,X,0.68,39.77,Y,Y,Y,?,1,Y,,3,0,0,,
8/15/03,CHP,echo,117,X,1.07,49,Y,Y,N,F,3,Y,,0,0,0,"No pelvic bone, glochidia",
8/15/03,CHP,echo,118,X,1.23,47.84,Y,Y,Y,F,3,Y,,0,0,0,Glochidia,
8/15/03,CHP,echo,119,X,0.67,43.05,Y,Y,N,F,1,Y,,0,0,0,Glochidia,
8/15/03,CHP,echo,120,X,0.71,41.91,Y,Y,N,M,1,Y,,1,1,0,incysted worm too small to keep,
8/15/03,CHP,echo,121,X,0.8,44.63,Y,Y,N,M,1,Y,,0,0,0,glugia,
8/15/03,CHP,echo,122,X,0.59,41.22,Y,Y,Y,F,1,Y,,0,0,0,,
8/15/03,CHP,echo,123,X,0.76,43.19,Y,Y,N,M,1,Y,,0,0,0,Glochidia,
8/16/23,GAC,far,11,X,1.27,45.24,Y,Y,N,M,3,Y,,1,0,0,"Glochidia, GCP, Accidentally tossed the first set of vouchers. Saved the last 18 fish",
8/16/23,GAC,far,12,X,1.1,45.8,Y,Y,N,F,2,Y,,0,0,0,"Glochidia, GCP, apatemon ",
8/16/23,GAC,far,13,X,1.77,53.24,Y,Y,N,F,3,Y,,0,0,0,"Glochidia, GCP",
8/16/23,GAC,far,14,X,1.63,49.06,Y,Y,N,M,3,Y,,0,0,0,GCP,
8/16/23,GAC,far,15,X,1.76,52.37,Y,Y,N,F,3,Y,,0,0,0,"Glochidia, GCP, apatemon ",
8/16/23,GAC,far,16,X,1.48,51.84,Y,Y,N,F,3,Y,,0,0,0,GCP,
8/16/23,GAC,far,17,X,2.2,53.54,Y,Y,N,F,3,Y,,0,0,0,,
8/16/23,GAC,far,18,X,0.89,41.09,Y,Y,N,F,3,Y,,0,0,0,GCP,
8/16/23,GAC,far,19,X,1.06,42.67,Y,Y,N,M,3,Y,,0,0,0,"Glochidia, GCP",
8/16/23,GAC,far,20,X,1.18,45.44,Y,Y,N,M,3,Y,,0,0,0,"Glochidia, GCP, apatemon",
8/16/23,GAC,far,21,X,2.11,54.58,Y,Y,N,M,3,Y,,0,0,0,GCP,
8/16/23,GAC,far,22,X,1.06,43.45,Y,Y,N,M,3,Y,,0,0,0,"apatemon, GCP",
8/16/23,GAC,far,23,X,2,53.23,Y,Y,N,M,3,Y,,0,0,0,"Glochidia, GCP, apatemon ",
8/16/23,GAC,far,24,X,1.09,45,Y,Y,N,M,3,Y,,0,0,0,GCP,
8/16/23,GAC,far,25,X,1.27,47.5,Y,Y,N,M,3,Y,,0,0,0,GCP,
8/16/23,GAC,far,26,X,0.9,40.97,Y,Y,N,M,3,Y,,2,0,0,"Glochidia, GCP",
8/16/23,GAC,far,27,X,0.91,41.77,Y,Y,N,M,3,Y,,0,0,0,"Glochidia, GCP",
8/16/23,GAC,far,28,X,0.68,36.87,Y,Y,N,F,1,Y,,0,0,0,"Glochidia, GCP, apatemon ",
8/16/23,GAC,far,29,X,0.64,37.66,Y,Y,N,F,2,Y,,0,0,0,GCP,
8/16/23,GAC,far,30,X,0.69,37.73,Y,Y,N,M,1,Y,,2,1,0,"didn't save encysted, GCP",
8/16/23,GAC,far,31,X,1.12,45.89,Y,Y,N,M,3,Y,,0,0,0,GCP,
8/16/23,GAC,far,32,X,0.55,36.55,Y,Y,Y,F,1,Y,,0,0,0,"GCP, apatemon",
8/16/23,GAC,far,33,X,1,45.56,Y,Y,N,F,3,Y,,0,0,0,"Glochidia, GCP",
8/16/23,GAC,far,34,X,1.11,44.53,Y,Y,N,M,3,Y,,0,0,0,"GCP, apatemon",
8/16/23,GAC,far,35,X,1.06,43.5,Y,Y,N,M,3,Y,,0,0,0,GCP,
8/16/23,GAC,far,36,X,0.65,37.62,Y,Y,N,F,1,Y,,0,0,0,GCP,
8/16/23,GAC,far,37,X,0.8,41.76,Y,Y,N,M,2,Y,,0,0,0,"Glochidia, GCP",
8/16/23,GAC,far,38,X,0.77,39.71,Y,Y,N,M,3,Y,,0,0,0,GCP,
8/16/23,GAC,far,39,X,1.12,42.77,Y,Y,N,M,3,Y,,0,0,0,GCP,
8/16/23,GAC,far,40,X,1.07,41.7,Y,Y,N,M,3,Y,,0,0,0,GCP,
8/16/23,GAC,far,41,X,1,42.88,Y,Y,N,F,2,Y,,0,0,0,"Glochidia, GCP",
8/16/23,GAC,far,42,X,0.86,43.14,Y,Y,N,M,3,Y,,0,0,0,GCP,
8/17/23,GAC,far,43,1,0.67,39.94,Y,Y,N,M,2,Y,,1,0,0,GCP,
8/17/23,GAC,far,44,2,0.57,36.11,Y,Y,N,F,1,Y,,0,0,0,GCP,
8/17/23,GAC,far,45,3,0.94,41,Y,Y,N,M,3,Y,,0,0,0,"Glochidia, GCP",
8/17/23,GAC,far,46,4,0.61,37.27,Y,Y,N,F,1,Y,,0,0,0,GCP,
8/17/23,GAC,far,47,5,0.58,36.87,Y,Y,N,F,2,Y,,0,0,0,"Glochidia, GCP",
8/17/23,GAC,far,48,6,0.86,40.28,Y,Y,N,M,3,Y,,1,0,0,GCP,
8/17/23,GAC,far,49,7,0.65,38.47,Y,Y,N,F,2,Y,,0,0,0,"Glochidia, GCP",
8/17/23,GAC,far,50,8,0.67,37,Y,Y,N,F,1,Y,,2,0,0,"Glochidia, GCP",
8/17/23,GAC,far,51,9,0.42,33.19,Y,Y,N,F,1,Y,,0,0,0,"Glochidia, GCP",
8/17/23,GAC,far,52,10,0.53,35.61,Y,Y,N,M,2,Y,,0,0,0,"Glochidia, GCP",
8/17/23,GAC,far,53,11,0.89,41.39,Y,Y,Y,M,2,Y,,2,0,0,"GCP, one worm cut in half",
8/17/23,GAC,far,54,12,0.83,39.8,Y,Y,N,F,3,Y,,0,0,0,"Glochidia, GCP",
8/17/23,GAC,far,55,13,0.48,35.83,Y,Y,N,F,2,Y,,0,0,0,GCP,
8/17/23,GAC,far,56,14,0.36,31.39,Y,Y,N,M,2,Y,,0,0,0,GCP,
8/17/23,GAC,far,57,15,0.76,40.33,Y,Y,N,M,2,Y,,0,0,0,GCP,
8/17/23,GAC,far,58,16,1.21,47.17,Y,Y,N,M,3,Y,,0,0,0,GCP,
8/17/23,GAC,far,59,17,0.44,33.83,Y,Y,N,F,1,Y,,0,0,0,,
8/17/23,GAC,far,60,18,0.48,33.46,Y,Y,N,F,1,Y,,1,0,0,GCP,
8/18/23,GAC,frederick,18,1,1.21,45.83,Y,Y,N,M,2,Y,,4,0,0,Glochidia,
8/18/23,GAC,frederick,19,2,0.71,38.84,Y,Y,N,M,2,Y,,1,0,0,,
8/18/23,GAC,frederick,20,3,0.69,39.48,Y,Y,N,M,3,Y,,0,0,0,,
8/18/23,GAC,frederick,21,4,0.82,43.58,Y,Y,N,F,2,Y,,0,0,0,Glochidia,
8/18/23,GAC,frederick,22,5,0.97,45.32,Y,Y,N,F,3,Y,,0,0,0,,
8/18/23,GAC,frederick,23,6,0.75,41.57,Y,Y,N,F,2,Y,,0,0,0,,
8/18/23,GAC,frederick,24,7,0.75,41.2,Y,Y,N,M,3,Y,,0,0,0,Glochidia,
8/18/23,GAC,frederick,25,8,0.8,40.63,Y,Y,N,F,3,Y,,0,0,0,,
8/18/23,GAC,frederick,26,9,0.95,46,Y,Y,N,F,2,Y,,0,0,0,,
8/18/23,GAC,frederick,27,10,1,44.42,Y,Y,N,M,2,Y,,3,0,0,,
8/18/23,GAC,frederick,28,11,0.85,45.41,Y,Y,N,F,3,Y,,1,0,0,Glochidia,
8/18/23,GAC,frederick,29,12,1,45.79,Y,Y,N,M,2,Y,,0,0,0,,
8/18/23,GAC,frederick,30,13,1.05,46.2,Y,Y,N,F,2,Y,,1,0,0,Glochidia,
8/18/23,GAC,frederick,31,14,0.71,38.67,Y,Y,N,F,2,Y,,1,0,0,,
8/18/23,GAC,frederick,32,15,1.14,48.44,Y,Y,N,F,2,Y,,0,0,0,Glochidia,
8/18/23,GAC,frederick,33,16,0.5,36.48,Y,Y,N,F,1,Y,,0,0,0,,
8/18/23,GAC,frederick,34,17,0.69,41.13,Y,Y,N,M,3,Y,,0,0,0,,
8/18/23,GAC,frederick,35,18,0.71,40.54,Y,Y,N,F,3,Y,,1,0,0,,
8/18/23,GAC,frederick,36,19,1.46,50.93,Y,Y,N,F,3,Y,,0,0,0,,
8/18/23,GAC,frederick,37,20,0.92,42.41,Y,Y,N,F,2,Y,,0,0,0,,
8/18/23,GAC,frederick,38,21,0.88,44.65,Y,Y,N,F,2,Y,,0,0,0,,
8/18/23,GAC,frederick,39,22,0.57,36.38,Y,Y,N,F,2,Y,,0,0,0,,
8/18/23,GAC,frederick,40,23,1.19,46.23,Y,Y,N,F,3,Y,,1,0,0,,
8/18/23,GAC,frederick,41,24,0.76,42.43,Y,Y,N,M,3,Y,,0,0,0,,
8/18/23,GAC,frederick,42,25,1.32,48.81,Y,Y,N,F,2,Y,,0,0,0,,
8/18/23,GAC,frederick,43,26,1,44.02,Y,Y,N,F,2,Y,,0,0,0,,
8/18/23,GAC,frederick,44,27,0.92,44.53,Y,Y,N,M,3,Y,,0,0,0,Glochidia,
8/18/23,GAC,frederick,45,28,1.13,45.57,Y,Y,N,F,3,Y,,0,0,0,,
8/18/23,GAC,frederick,46,29,0.75,41.82,Y,Y,N,M,2,Y,,0,0,0,,
8/18/23,GAC,frederick,47,30,1.11,45.76,n/a,Y,N,F,3,Y,,6,0,0,Has no pelvic plate or spines,
8/18/23,GAC,frederick,48,X,1.15,43.26,Y,Y,N,F,2,Y,,2,0,0,,
8/18/23,GAC,frederick,49,X,0.79,43.66,Y,Y,N,M,3,Y,,0,0,0,,
8/18/23,GAC,frederick,50,X,0.69,42.36,Y,Y,N,M,3,Y,,0,0,0,Glochidia,
8/18/23,GAC,frederick,51,X,0.68,41.27,Y,Y,N,F,2,Y,,0,0,0,,
8/18/23,GAC,frederick,52,X,0.65,40.95,Y,Y,N,M,3,Y,,0,0,0,Glochidia,
8/18/23,GAC,frederick,53,X,1.14,44.82,Y,Y,N,F,2,Y,,1,0,0,Glochidia,
8/18/23,GAC,frederick,54,X,0.93,42.77,Y,Y,N,F,2,Y,,0,0,0,,
8/18/23,GAC,frederick,55,X,0.86,43.13,Y,Y,N,M,3,Y,,1,0,0,Glochidia,
8/18/23,GAC,frederick,56,X,0.31,29.07,Y,Y,N,F,1,Y,,0,0,0,,
8/18/23,GAC,frederick,57,X,0.66,37.22,Y,Y,N,F,3,Y,,0,0,0,,
8/18/23,GAC,frederick,58,X,0.38,33.68,Y,Y,N,F,1,Y,,0,0,0,,
8/18/23,GAC,frederick,59,X,0.72,41.74,Y,Y,N,M,3,Y,,0,0,0,,
8/18/23,GAC,frederick,60,X,0.79,41.25,Y,Y,N,M,3,Y,,0,0,0,Glochidia,
8/18/23,GAC,frederick,61,X,0.42,34.55,Y,Y,N,M,1,Y,,6,0,0,,
8/18/23,GAC,frederick,62,X,0.82,42.28,Y,Y,N,M,3,Y,,0,0,0,,
8/18/23,GAC,frederick,63,X,0.87,42.42,Y,Y,N,F,3,Y,,0,0,0,,
8/18/23,GAC,frederick,64,X,1.29,49.47,Y,Y,N,M,3,Y,,1,0,0,Glochidia,
8/18/23,GAC,frederick,65,X,0.99,44.24,Y,Y,N,M,3,Y,,1,0,0,Glochidia,
8/18/23,GAC,frederick,66,X,0.68,42.12,Y,Y,N,M,3,Y,,0,0,0,Glochidia,
8/18/23,GAC,frederick,67,X,0.72,42.38,Y,Y,N,M,3,Y,,0,0,0,,
8/18/23,GAC,frederick,68,X,0.94,45.25,Y,Y,N,F,2,Y,,0,0,0,,
8/18/23,GAC,frederick,69,X,0.72,41.76,Y,Y,N,M,3,Y,,0,0,0,,
8/18/23,GAC,frederick,70,X,0.62,40.49,Y,Y,N,F,2,Y,,0,0,0,,
8/18/23,GAC,frederick,71,X,0.59,37.46,Y,Y,N,M,2,Y,,1,0,0,,
8/18/23,GAC,frederick,72,X,0.68,41.12,Y,Y,N,F,2,Y,,0,0,0,,
8/18/23,GAC,frederick,73,X,0.56,39.45,Y,Y,N,F,2,Y,,0,0,0,,
8/18/23,GAC,frederick,74,X,0.62,41.6,Y,Y,N,M,3,Y,,0,0,0,,
8/18/23,GAC,frederick,75,X,0.76,43.54,Y,Y,N,F,2,Y,,0,0,0,Glochidia,
8/18/23,GAC,frederick,76,X,0.6,37.06,Y,Y,N,F,3,Y,,0,0,0,,
8/18/23,GAC,frederick,77,X,0.97,44.52,Y,Y,N,M,3,Y,,0,0,0,,
8/18/23,GAC,frederick,78,X,0.6,38.45,Y,Y,N,X,X,Y,,0,0,0,,
8/18/23,GAC,frederick,79,X,0.89,41.31,Y,Y,N,F,3,Y,,0,0,0,,
8/18/23,GAC,frederick,80,X,0.73,40.39,Y,Y,N,M,3,Y,,0,0,0,,
8/18/23,GAC,frederick,81,X,0.85,43.94,Y,Y,N,M,3,Y,,0,0,0,Glochidia,
10/9//23,AEC,fry,12,1,2.92,54.58,Y,Y,N,F,3,Y,,0,0,0,GCP,
10/9/23,AEC,fry,13,2,3.05,58.16,Y,Y,N,F,3,Y,,0,0,0,"glochidia, GCP",
10/9/23,AEC,fry,14,3,2.78,47.75,Y,Y,N,F,3,Y,,0,0,0,"glochidia, GCP, apatemon ",
10/9/23,AEC,fry,15,4,5.72,70.14,Y,Y,N,M,3,Y,,0,0,3,GCP,
10/9/23,AEC,fry,16,5,3.61,68.81,Y,Y,N,F,2,Y,,0,0,0,"glochidia, GCP",
10/9/23,AEC,fry,17,6,5.21,64.96,Y,Y,N,F,3,Y,,0,0,9,"glochidia, GCP",
10/9//25,AEC,fry,18,7,3.5,67.9,Y,Y,N,F,3,Y,,0,0,0,"glochidia, GCP",
10/9/23,AEC,fry,19,8,2.32,59.26,Y,Y,N,F,2,Y,,0,0,0,GCP,
10/9/23,AEC,fry,20,9,2,57.31,Y,Y,N,M,3,Y,,0,0,1,"GCP, tiny eust cut in two",
10/9/23,AEC,fry,21,10,3.43,63.62,Y,Y,N,F,3,Y,,0,0,0,"GCP, apatemon ",
